rank,content_id,priority_score,decline_probability,business_value_score,archetype,recommended_action,reason_codes,content_type,main_intent,days_since_last_update,impressions_90d,clicks_90d,ctr,engagement_rate
1343,content_8c37a11fbbc3,0.45929913210911993,0.6559536881493453,0.00043850134859418796,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,91,0,0.0,0.0
1344,content_2bc3b7c8b3d9,0.45929397859676535,0.6555832889558184,0.0012855877589749965,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,8,526,4,0.76,0.0
1345,content_587fdf6f18f8,0.4592608448823306,0.6556341489097386,0.0010564688183787871,low_priority,No immediate action,elevated_decline_risk,keyword article,commercial,20,234,1,0.43,0.0
1346,content_1cc2d0c15fc6,0.4592541645538067,0.655802437856135,0.0006415268483740775,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,108,0,0.0,0.0
1347,content_9c94ce9a26b5,0.4592490486826783,0.6560695728576674,1.158941036943177e-06,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,3,0,0.0,0.0
1348,content_ffd6816424b1,0.45917481281138783,0.6556273984354385,0.0007854463552698649,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,23,0,0.0,0.0
1349,content_ea9dd79ca225,0.45914577511019206,0.655922535871703,0.0,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,1,0,0.0,0.0
1350,content_3a7f4f1c58ba,0.45910710121951076,0.6556303491907007,0.0005528559534009476,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,20,365,1,0.27,0.0
1351,content_049ed55f04f1,0.4591044159683252,0.6558577394596397,1.3327821924846536e-05,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,commercial,20,24,0,0.0,0.0
1352,content_96dc9018b2c9,0.45906375777821323,0.6557223308382399,0.00019375397148434407,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,transactional,20,2,0,0.0,0.0
1353,content_f33bb11b4c2d,0.4590488624456786,0.6556998100692224,0.00019665132407670202,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,7,0,0.0,0.0
1354,content_8573511e9f28,0.4590443515317289,0.6548801780316214,0.0020940896986465685,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,informational,104,2358,1,0.04,0.0
1355,content_8c16f25e81ce,0.45902546132606487,0.6555885628190815,0.000378224509026166,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,20,397,1,0.25,0.0
1356,content_e54835b2ecd6,0.45902107118135005,0.6556481877266587,0.00022446590896333827,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,55,0,0.0,0.0
1357,content_50b70a86730c,0.45899723416338295,0.655638635701846,0.00016729724030250772,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,20,33,1,3.03,0.0
1358,content_46cf314d7658,0.45899543054132846,0.6551299654244906,0.0013481824806169049,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,20,224,3,1.34,0.0
1359,content_184d181a6127,0.4589925982652166,0.6548836754646435,0.0019134181332205896,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,8,276,4,1.45,0.0
1360,content_d800cce05023,0.45898315583048366,0.6503171877248236,0.012537081410357268,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,104,9195,16,0.17,3.85
1361,content_76c0dda8c65f,0.45890977277387196,0.6555846446434362,1.7384115554147656e-06,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,4,0,0.0,0.0
1362,content_c24d2ebc3816,0.45889605441756076,0.6549426377367314,0.0014540266728293488,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,20,330,2,0.61,0.0
1363,content_12878065f88e,0.45883185223100553,0.6553798616965156,0.00021983014481556556,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,47,0,0.0,0.0
1364,content_f629bbef5c7a,0.45879077201767504,0.6554126568070916,6.374175703187474e-06,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,12,0,0.0,0.0
1365,content_8f376758eb86,0.4587831458939409,0.6551552966368638,0.0005814608271208889,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,20,81,1,1.23,0.0
1366,content_251661eb804d,0.458772853816793,0.6553860659992284,8.692057777073828e-06,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,16,0,0.0,0.0
1367,content_aeb3c0da92cc,0.4587435704788221,0.6551199599634305,0.0005319950147359704,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,informational,104,329,1,0.3,0.0
1368,content_ffa457ea510f,0.4587295510574368,0.6201893530804344,0.08199001300377586,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,20,58319,137,0.23,4.14
1369,content_fe055294e798,0.4587224598241817,0.6550651254283827,0.0005895734143794911,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,20,95,1,1.05,0.0
1370,content_f3cf1549338d,0.4587088452387969,0.6540288581789745,0.002962148378382534,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,8,1469,9,0.61,0.0
1371,content_70410e39532b,0.45868769805113824,0.6541846176076973,0.002528219085833846,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,20,1107,1,0.09,0.0
1372,content_212a1a8a419b,0.45868722002623596,0.6551425398928552,0.00029147367079120903,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,504,0,0.0,0.0
1373,content_8ae493fb4fb8,0.4586768672404763,0.6361623363985166,0.044544105871715714,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,20,23888,109,0.46,5.26
1374,content_7fa850f004ea,0.45866790607532054,0.6550881097223585,0.0003540975655651927,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,8,22,1,4.55,0.0
1375,content_f7875bf9d834,0.458665790926107,0.6552154865524721,4.9834464588556615e-05,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,87,0,0.0,0.0
1376,content_cd5b1dd872c6,0.4586636763903449,0.6536229024628929,0.0037588155543996434,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,commercial,20,3154,0,0.0,0.0
1377,content_8b52bc828676,0.4586349273371008,0.655191511616176,2.8973525923579425e-06,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,6,0,0.0,0.0
1378,content_48aea5f70f31,0.45863300494195963,0.6550244289162573,0.000386349001931745,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,1,0,0.0,0.0
1379,content_98aa0aecb1d9,0.45862070282018097,0.6528646268511977,0.005384880081142049,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,104,5190,3,0.06,9.09
1380,content_04c19423dab6,0.4586094615655782,0.6457955053251988,0.021842026126463427,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,informational,20,8310,82,0.99,0.0
1381,content_240b4740fa30,0.45860317803669565,0.6549813223625787,0.00038750794296868815,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,commercial,20,3,0,0.0,0.0
1382,content_ce3ea992ab0f,0.45860016515059016,0.6551388712156371,9.850998814017006e-06,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,18,0,0.0,0.0
1383,content_87fa79bb8ec0,0.4585853579778666,0.653298248042776,0.004255281159744638,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page,keyword article,commercial,20,1597,12,0.75,0.0
1384,content_a9784de463d9,0.4585830275001358,0.6546791637188872,0.0010253763230491778,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,informational,104,257,2,0.78,0.0
1385,content_aff115c49a86,0.4585633109818326,0.6543004502020592,0.0018433194679706257,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,20,385,7,1.82,0.0
1386,content_67d4bd0f7151,0.4585430200757056,0.655046308236025,3.5347701626766905e-05,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,62,0,0.0,0.0
1387,content_077fa450ce2d,0.4585049122937971,0.6548414394188823,0.000386349001931745,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,1,0,0.0,0.0
1388,content_d9b26e252f36,0.45849930493484736,0.6549159696334316,0.00019375397148434407,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,2,0,0.0,0.0
1389,content_cf18d0786169,0.4584969073138471,0.6549935951208612,4.635764147772708e-06,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,commercial,104,9,0,0.0,0.0
1390,content_fe95a108e96a,0.45849573511519714,0.6549936589629166,5.794705184715885e-07,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,2,0,0.0,0.0
1391,content_d1c9dabdb14b,0.45849039715009576,0.6544969048985394,0.0011418790703940425,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,8,278,4,1.44,0.0
1392,content_040cd062a4cd,0.4584898378288908,0.6549854826127012,0.0,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,1,0,0.0,0.0
1393,content_47733ed83880,0.4584317829149516,0.6548266263474525,0.00017714823911652472,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,20,50,1,2.0,0.0
1394,content_685d3fea9361,0.45839160946476104,0.6547293374868347,0.00027024407992259377,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale | below_typical_ctr,keyword article,informational,104,134,0,0.0,0.0
1395,content_55f2315999cd,0.4583810766478466,0.6546630412861912,0.0003898258250425745,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,7,0,0.0,0.0
1396,content_884811539c8a,0.4583647090612463,0.6547236898140015,0.00019375397148434407,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,2,0,0.0,0.0
1397,content_e489a56b1b9f,0.4583281064447666,0.6542922334386236,0.0010784767924337305,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,20,682,2,0.29,0.0
1398,content_728728c27503,0.45830031974363344,0.6546319534190624,0.0001931745009658725,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,1,0,0.0,0.0
1399,content_0ef518e44e5c,0.4581998002163424,0.6541357549310238,0.0010159058820857758,low_priority,No immediate action,elevated_decline_risk,keyword article,commercial,20,164,1,0.61,0.0
1400,content_be497fa14ced,0.45815831197627144,0.6527059403205414,0.004213845839641669,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | below_typical_ctr,keyword article,informational,8,5016,1,0.02,0.0
1401,content_480c6aa4bf00,0.4581417636418989,0.6542333243531218,0.0005947886490457355,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,8,104,1,0.96,0.0
1402,content_e1c9c3cb2e16,0.45814159228770435,0.6544763167905627,2.723511436816466e-05,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,48,0,0.0,0.0
1403,content_444e3caf7e18,0.4581272654018405,0.6496500462794561,0.011240776687404249,high_risk_high_value,Priority human review,elevated_decline_risk | high_value_page | content_stale,keyword article,informational,104,7138,14,0.2,0.0
1404,content_6607847e4454,0.4581041465746595,0.6539274256593953,0.0011831620436092314,stale_high_risk,Review and refresh content,elevated_decline_risk | content_stale,keyword article,informational,104,786,1,0.13,0.0
1405,content_32a3582ed699,0.45810215567589163,0.6535834664450699,0.0019790972144757358,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,20,466,5,1.07,0.0
1406,content_24514a603a77,0.4580986492694182,0.6540971386893537,0.0007688406229020456,low_priority,No immediate action,elevated_decline_risk,keyword article,informational,20,71,1,1.41,0.0
1407,content_b6163eb31d41,0.4580884886386174,0.6542463001384033,0.00038692847245021657,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,8,2,0,0.0,0.0
1408,content_2ad130bda1a7,0.458067906254294,0.6542989407705458,0.00019549238303975884,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,5,0,0.0,0.0
1409,content_02500296ad9a,0.45805348712610156,0.6542651797570657,0.00022620432051875304,high_risk_ctr_opportunity,Review title and snippet opportunity,elevated_decline_risk | below_typical_ctr,keyword article,informational,20,58,0,0.0,0.0
